time1,Instantaneous value of horizontal radiation,time2,Instantaneous value of inclined radiation,time3,Instantaneous value of scattered radiation,time4,Direct radiation instantaneous value,time5,WindSpeed,time6,WindDirection,time7,Temperature,time8,Pressure,time9,Humidity,time10,ComponentTemp,time11,P1
2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0,2024/1/2 8:50,0
2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0,2024/1/2 9:00,0
2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0,2024/1/2 9:10,0
2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0,2024/1/2 9:20,0
2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0,2024/1/2 9:30,0
2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0,2024/1/2 9:40,0
2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0,2024/1/2 9:50,0
2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0,2024/1/2 10:00,0
2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0,2024/1/2 10:10,0
2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0,2024/1/2 10:20,0
2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0,2024/1/2 10:30,0
2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0,2024/1/2 10:40,0
2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0,2024/1/2 10:50,0
2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0,2024/1/2 11:00,0
2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0,2024/1/2 11:10,0
2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0,2024/1/2 11:20,0
2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0,2024/1/2 11:30,0
2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0,2024/1/2 11:40,0
2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0,2024/1/2 11:50,0
2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0,2024/1/2 12:00,0
2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0,2024/1/2 12:10,0
2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0,2024/1/2 12:20,0
2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0,2024/1/2 12:30,0
2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0,2024/1/2 12:40,0
2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0,2024/1/2 12:50,0
2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0,2024/1/2 13:00,0
2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0,2024/1/2 13:10,0
2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0,2024/1/2 13:20,0
2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0,2024/1/2 13:30,0
2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0,2024/1/2 13:40,0
2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0,2024/1/2 13:50,0
2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0,2024/1/2 14:00,0
2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0,2024/1/2 14:10,0
2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0,2024/1/2 14:20,0
2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0,2024/1/2 14:30,0
2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0,2024/1/2 14:40,0
2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0,2024/1/2 14:50,0
2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0,2024/1/2 15:00,0
2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0,2024/1/2 15:10,0
2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0,2024/1/2 15:20,0
2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0,2024/1/2 15:30,0
2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0,2024/1/2 15:40,0
2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0,2024/1/2 15:50,0
2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0,2024/1/2 16:00,0
2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0,2024/1/2 16:10,0
2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0,2024/1/2 16:20,0
2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0,2024/1/2 16:30,0
2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0,2024/1/2 16:40,0
2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0,2024/1/2 16:50,0
2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0,2024/1/2 17:00,0
2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0,2024/1/2 17:10,0
2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0,2024/1/2 17:20,0
2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0,2024/1/2 17:30,0
2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0,2024/1/2 17:40,0
2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0,2024/1/2 17:50,0
2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0,2024/1/2 18:00,0
2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0,2024/1/2 18:10,0
2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0,2024/1/2 18:20,0
2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0,2024/1/2 18:30,0
2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0,2024/1/2 18:40,0
2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0,2024/1/2 18:50,0
2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0,2024/1/2 19:00,0
2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0,2024/1/2 19:10,0
2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0,2024/1/2 19:20,0
2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0,2024/1/2 19:30,0
2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0,2024/1/2 19:40,0
2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0,2024/1/2 19:50,0
2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0,2024/1/2 20:00,0
2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0,2024/1/2 20:10,0
2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0,2024/1/2 20:20,0
2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0,2024/1/2 20:30,0
2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0,2024/1/2 20:40,0
2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0,2024/1/2 20:50,0
2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0,2024/1/2 21:00,0
2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0,2024/1/2 21:10,0
2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0,2024/1/2 21:20,0
2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0,2024/1/2 21:30,0
2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0,2024/1/2 21:40,0
2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0,2024/1/2 21:50,0
2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0,2024/1/2 22:00,0
2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0,2024/1/2 22:10,0
2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0,2024/1/2 22:20,0
2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0,2024/1/2 22:30,0
2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0,2024/1/2 22:40,0
2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0,2024/1/2 22:50,0
2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0,2024/1/2 23:00,0
2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0,2024/1/2 23:10,0
2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0,2024/1/2 23:20,0
2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0,2024/1/2 23:30,0
2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0,2024/1/2 23:40,0
2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0,2024/1/2 23:50,0
2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0,2024/1/3 0:00,0
2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0,2024/1/3 0:10,0
2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0,2024/1/3 0:20,0
2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0,2024/1/3 0:30,0
2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0,2024/1/3 0:40,0
